"100164";"Jednotlivý strom";"Michalský buk";"18.07.1997";"vyhlášené";"V zahradě domu čp. 387 v ul. Čs. armády, u křižovatky s ulicí U Lékárny";"{X:1101160,55, Y:466409,02} ";"Moravskoslezský"
"100165";"Jednotlivý strom";"Buk U Zámku";"27.01.1997";"ze zákona";"Na trávníku v parčíku u křižovatky ulic Dolní a U Zámku";"{X:1104485,75, Y:473954,31} ";"Moravskoslezský"
"100166";"Jednotlivý strom";"Platan u fary na Mírovém náměstí";"24.01.1997";"ze zákona";"Před budovou fary na Mírovém náměstí v Ostravě-Vítkovicích";"{X:, Y:} ";"Moravskoslezský"
"100167";"Jednotlivý strom";"Platan na ulici Poděbradova";"24.10.1996";"ze zákona";"V proluce mezi budovou OKD, chodníkem a bývalou rozvodnou";"{X:1101719,01, Y:470425,12} ";"Moravskoslezský"
"100168";"Jednotlivý strom";"Jasan v Třebovickém parku";"18.09.1996";"ze zákona";"Ve vstupní části parku jako součást původních sadových úprav dnes neexistujícího zámečku";"{X:1100854,40, Y:476865,85} ";"Moravskoslezský"
"100169";"Jednotlivý strom";"Platan v Sokolské ulici";"24.07.1996";"ze zákona";"Na travnaté ploše v centru města v blízkosti parku Komenského sady, u křižovatky ulic Sokolská a Blahoslavova";"{X:1100771,56, Y:470061,37} ";"Moravskoslezský"
"100170";"Jednotlivý strom";"Dub v Zábřehu";"01.01.1990";"vyhlášené";"v porostu za Hulváckým koupalištěm";"{X:1102868,35, Y:474025,59} ";"Moravskoslezský"
"100171";"Jednotlivý strom";"Kaštanovník v Zábřehu nad Odrou";"01.01.1990";"vyhlášené";"před ZŠ na ul. Dolní  Hulvácká";"{X:1104245,55, Y:473991,53} ";"Moravskoslezský"
"100172";"Jednotlivý strom";"Jerlín ve Vítkovicích";"01.01.1990";"vyhlášené";"Na Mírovém náměstí před kostelem";"{X:1103772,38, Y:471894,50} ";"Moravskoslezský"
"100173";"Jednotlivý strom";"Lípa na Podborčí";"01.01.1990";"vyhlášené";"u zastávky tramvaje Teplotechna";"{X:1103398,54, Y:468516,30} ";"Moravskoslezský"
"100174";"Jednotlivý strom";"Liliovník v Třebovicích";"01.01.1990";"vyhlášené";"v Třebovickém parku";"{X:1100900,04, Y:476868,31} ";"Moravskoslezský"
"100175";"Jednotlivý strom";"Třebovický platan";"01.01.1990";"vyhlášené";"v Třebovickém parku";"{X:1100875,07, Y:476869,64} ";"Moravskoslezský"
"100176";"Jednotlivý strom";"Třebovický buk";"01.01.1990";"vyhlášené";"v Třebovickém parku";"{X:1100846,53, Y:476833,69} ";"Moravskoslezský"
"100177";"Jednotlivý strom";"Třebovický jinan";"01.01.1990";"vyhlášené";"v Třebovickém parku";"{X:1100828,63, Y:476832,37} ";"Moravskoslezský"
"100178";"Jednotlivý strom";"Novoveská lípa 2";"28.11.1981";"ze zákona";"Na hřbitově za kostelem, u silnice mezi Zábřehem a Novou Vsí";"{X:1103541,41, Y:474913,06} ";"Moravskoslezský"
"100179";"Jednotlivý strom";"Jinan ve Slezské Ostravě";"28.11.1981";"ze zákona";"U vjezdu do ostravského hradu, Hradní ulice";"{X:1102205,23, Y:469376,26} ";"Moravskoslezský"
"100180";"Jednotlivý strom";"Heřmanický dub";"28.11.1981";"ze zákona";"Vlevo při vjezdu do obce ul. Vrbická";"{X:1098727,95, Y:467130,56} ";"Moravskoslezský"
"100181";"Jednotlivý strom";"Platan na Černé louce";"01.01.1990";"vyhlášené";"na výstavišti Černá louka, za hlavním vstupem";"{X:1101884,45, Y:469922,72} ";"Moravskoslezský"
"100182";"Jednotlivý strom";"Platan v Ostravě";"28.11.1981";"ze zákona";"ve dvoře na Vojanově ulici";"{X:1101810,09, Y:469989,16} ";"Moravskoslezský"
"100184";"Jednotlivý strom";"Novoveská lípa";"01.01.1990";"ze zákona";"Na hřbitově před kostelem u silnice mezi Zábřehem a Novou Vsí";"{X:1103569,94, Y:474909,20} ";"Moravskoslezský"
"100185";"Skupina stromů";"Buky v Krásném Poli";"01.01.1990";"vyhlášené";"Na hřbitově, vpravo od vstupu a kříže";"{X:1099079,99, Y:481706,12} {X:1099069,17, Y:481700,89} ";"Moravskoslezský"
"100186";"Skupina stromů";"Platany ve Vítkovicích";"28.11.1981";"ze zákona";"na ul. Ruské, naproti domu čp. 45";"{X:1103930,28, Y:472279,71} {X:1103926,11, Y:472272,51} ";"Moravskoslezský"
"100187";"Jednotlivý strom";"Taxodium u hájenky";"05.11.2004";"vyhlášené";"u hájenky v Šilheřovicích";"{X:1091264,75, Y:470188,42} ";"Moravskoslezský"
"100188";"Jednotlivý strom";"Javor u Domu dětí a mládeže v Hlučíně";"24.03.2004";"vyhlášené";"V zahradě u Domu dětí a mládeže v Hlučíně";"{X:1094279,80, Y:476979,20} ";"Moravskoslezský"
"100189";"Jednotlivý strom";"Lípa u Krömerova mlýna";"16.02.2004";"vyhlášené";"U bývalého mlýna na Jasénkách";"{X:1096322,42, Y:476392,52} ";"Moravskoslezský"
"100190";"Jednotlivý strom";"Janova lípa";"12.09.2002";"vyhlášené";"V obci, Slepá ulice ve svahu v zahradě u rodinného domu čp. 1250";"{X:1095527,41, Y:472524,43} ";"Moravskoslezský"
"100191";"Jednotlivý strom";"Lípa u fary";"28.02.2001";"vyhlášené";"V rohu farní zahrady pod kostelem ";"{X:1089102,62, Y:489565,20} ";"Moravskoslezský"
"100192";"Jednotlivý strom";"Dub u Nových Těchanovic";"19.12.2000";"vyhlášené";"Na okraji lesa po pravé straně silnice směrem Čermná-Nové Těchanovice";"{X:1102539,74, Y:511349,54} ";"Moravskoslezský"
"100193";"Jednotlivý strom";"Buk u městského parku";"20.11.2000";"vyhlášené";"V zahradě Charity, u městského parku, na ul. Promenádní";"{X:1094462,82, Y:477134,08} ";"Moravskoslezský"
"100194";"Jednotlivý strom";"Zlatá lípa";"16.05.1998";"vyhlášené";"Na rozhraní okresů Opava, Olomouc a Bruntál, nedaleko sopky a meteorologické stanice na Červeném vrchu, pověst o zakopaném zlatém pokladu a generálu Laudonovi";"{X:1103165,56, Y:525081,43} ";"Moravskoslezský"
"100195";"Skupina stromů";"Břízy tmavé u Raduňských rybníků";"15.12.1997";"ze zákona";"Severně od obce na lokalitě Raduňské rybníky v listnatém porostu s převahou břízy bělokoré, 10 bříz zaniklých, při revizi 2009-2010 nenalezeny";"{X:, Y:} ";"Moravskoslezský"
"100196";"Jednotlivý strom";"Vítkovská lípa";"22.12.1997";"vyhlášené";"V areálu Stolařství v Dělnické ulici v centru Vítkova";"{X:1104543,49, Y:509000,85} ";"Moravskoslezský"
"100197";"Jednotlivý strom";"Lípa velkolistá u Sýkorů";"18.08.1999";"vyhlášené";"V zahradě u domu čp. 6 ve Slezské ulici ";"{X:1095659,54, Y:480228,29} ";"Moravskoslezský"
"100198";"Jednotlivý strom";"Třešeň ptáčnice";"19.02.1999";"ze zákona";"V lesním porostu 260 E 4, od železniční stanice Mladecko cestou k lesu k jihozápadu, asi 1600 m ";"{X:1092145,91, Y:512061,22} ";"Moravskoslezský"
"100199";"Jednotlivý strom";"Buk lesní v parčíku u polikliniky";"05.05.1999";"vyhlášené";"V centru města v parčíku u červené budovy polikliniky, ul. ČSA";"{X:1093929,75, Y:476977,01} ";"Moravskoslezský"
"100200";"Jednotlivý strom";"Jasan v Opavě";"05.04.1993";"vyhlášené";"V zahradě u domu čp. 11, ul. Mostní";"{X:1086789,60, Y:497305,46} ";"Moravskoslezský"
"100201";"Jednotlivý strom";"Dub za skalkou";"01.12.1986";"vyhlášené";"západně od zámeckého parku u místní vodoteče";"{X:1093664,75, Y:504035,11} ";"Moravskoslezský"
"100202";"Jednotlivý strom";"Lípa v Chabičově";"01.12.1986";"vyhlášené";"jižně od kravína u chaty č. 2";"{X:1091044,39, Y:482803,86} ";"Moravskoslezský"
"100204";"Jednotlivý strom";"U dubu";"01.12.1986";"vyhlášené";"U polní cesty Březová-Větřkovice, západně od obce Březová";"{X:1103495,86, Y:501533,10} ";"Moravskoslezský"
"100205";"Jednotlivý strom";"Lípa u kostela";"01.12.1986";"vyhlášené";"U kostela ve středu obce";"{X:1103622,44, Y:500924,15} ";"Moravskoslezský"
"100206";"Jednotlivý strom";"Lípa v Jakubčovicích";"14.01.1972";"ze zákona";"u silnice Hradec-Jakubčovice, u hřbitova";"{X:1097258,98, Y:496649,51} ";"Moravskoslezský"
"100207";"Jednotlivý strom";"Guntramovický dub 2";"14.01.1972";"ze zákona";"U polní cesty vlevo směrem na Vinohrady, asi 500 m severně od obce";"{X:1100541,46, Y:521991,16} ";"Moravskoslezský"
"100208";"Jednotlivý strom";"Lípa ve Vítkově";"14.01.1972";"ze zákona";"V parku na ul. Husova, u domu čp. 455";"{X:1104852,86, Y:509095,97} ";"Moravskoslezský"
"100209";"Jednotlivý strom";"Lípa ve Velké Polomi";"14.01.1972";"ze zákona";"U kostela na hřbitově";"{X:1097205,47, Y:483857,32} ";"Moravskoslezský"
"100212";"Jednotlivý strom";"Guntramovický dub 1";"14.01.1972";"ze zákona";"U polní cesty směrem na Vinohrady, 500 m severně od obce";"{X:1100438,74, Y:521979,66} ";"Moravskoslezský"
"100213";"Jednotlivý strom";"Dub letní v Deštné";"14.01.1972";"ze zákona";"u potoka pod Kamennou horou";"{X:1091598,93, Y:511410,92} ";"Moravskoslezský"
"100214";"Jednotlivý strom";"Dub letní u Pusté Polomi";"14.01.1972";"ze zákona";"Na křižovatce lesních cest, na kmeni obrázek";"{X:1094996,78, Y:490644,54} ";"Moravskoslezský"
"100215";"Stromořadí";"Alej dubů v Raduni";"16.11.2019";"vyhlášené";"Stromy tvoří dvouřadou alej podél místní komunikace od základní školy po jižní straně silnice v Raduni, vysazeny k ukončení třicetileté války. Obvody kmenů od 326 do 611 cm, výška 19 - 25,5 m.";"{X:1093518,00, Y:494710,00} {X:1093505,00, Y:494705,00} {X:1093480,00, Y:494694,00} {X:1093478,00, Y:494690,00} {X:1093435,00, Y:494669,00} {X:1093383,00, Y:494654,00} {X:1093365,00, Y:494649,00} {X:1093538,00, Y:494720,00} {X:1093577,00, Y:494724,00} {X:1093561,00, Y:494732,00} {X:1093494,00, Y:494700,00} {X:1093404,00, Y:494659,00} ";"Moravskoslezský"
"100216";"Jednotlivý strom";"Dub v Raduni";"14.01.1972";"ze zákona";"Souřadnice: 	49°54´11,0˝	17°56´13,0˝  na pravém břehu potoka Raduňka u Raduňských rybníků";"{X:1091898,50, Y:494696,87} ";"Moravskoslezský"
"100217";"Jednotlivý strom";"Lípa v Dálově";"30.01.2005";"vyhlášené";"V centru obce na staré návsi u čp. 795";"{X:1101147,00, Y:538853,00} ";"Olomoucký"
"100218";"Jednotlivý strom";"Buk pod hradem";"27.11.2004";"vyhlášené";"Na nádvoří v uzavřeném parčíku u bývalého fitcentra Atak (areál bývalého průmyslového závodu Moravia) nedaleko Hlavního náměstí";"{X:1106352,00, Y:542058,00} ";"Olomoucký"
"100219";"Jednotlivý strom";"Dub u Mlýnského potoka";"20.11.2000";"ze zákona";"na levém břehu Mlýnského potoka";"{X:1115084,74, Y:550390,71} ";"Olomoucký"
"100220";"Jednotlivý strom";"Buk u Stavenic";"20.11.2000";"ze zákona";"Na okraji lesního porostu 566B7, strom zanikl";"{X:1101207,90, Y:563619,29} ";"Olomoucký"
"100221";"Jednotlivý strom";"Dub v Nových Mlýnech (II.)";"20.11.2000";"ze zákona";"v Nových Mlýnech na okraji lesa";"{X:1104318,02, Y:563901,24} ";"Olomoucký"
"100222";"Jednotlivý strom";"Dub na Nových Mlýnech (I.)";"20.11.2000";"ze zákona";"v Nových Mlýnech na okraji lesa";"{X:1104346,08, Y:563914,43} ";"Olomoucký"
"100223";"Jednotlivý strom";"Dub v Rozpachách 3";"20.11.2000";"ze zákona";"v místní části Rozpach, por.sk. 797C15/7a";"{X:1107183,81, Y:554601,62} ";"Olomoucký"
"100224";"Jednotlivý strom";"Dub v Rozpachách 2";"20.11.2000";"ze zákona";"v místní části Rozpach";"{X:1107075,27, Y:554668,63} ";"Olomoucký"
"100225";"Jednotlivý strom";"Dub v Rozpachách 1";"20.11.2000";"ze zákona";"v místní části Rozpach";"{X:1106829,26, Y:554558,03} ";"Olomoucký"
"100226";"Jednotlivý strom";"Dub u Poněvy 2";"20.11.2000";"ze zákona";"u železnice, místní část U Poněvy";"{X:1109715,01, Y:552270,84} ";"Olomoucký"
"100227";"Jednotlivý strom";"Dub u Poněvy 1";"02.11.2000";"ze zákona";"u železnice, místní část U Poněvy";"{X:1109725,99, Y:552256,89} ";"Olomoucký"
"100228";"Jednotlivý strom";"Dub u tratě II.";"20.11.2000";"ze zákona";"vlevo od železniční tratě Střeň-Červenka";"{X:1108904,99, Y:553465,19} ";"Olomoucký"
"100229";"Jednotlivý strom";"Dub u trati I.";"20.11.2000";"ze zákona";"vlevo od železniční tratě Střeň-Červenka";"{X:1108881,10, Y:553422,82} ";"Olomoucký"
"100230";"Jednotlivý strom";"Dub za PP Častava";"20.11.2000";"ze zákona";"na okraji lesního porostu";"{X:1115144,40, Y:549838,18} ";"Olomoucký"
"100231";"Jednotlivý strom";"Dub u Třech mostů (III.)";"20.11.2000";"ze zákona";"lužní les vlevo od cyklostezky Tři mosty-Hynkov";"{X:1113914,51, Y:550788,15} ";"Olomoucký"
"100232";"Jednotlivý strom";"Dub u Třech mostů (II.)";"20.11.2000";"ze zákona";"lužní les vlevo od cyklostezky Tři mosty-Hynkov";"{X:1113821,63, Y:550945,64} ";"Olomoucký"
"100233";"Jednotlivý strom";"Dub u Třech mostů (I.)";"20.11.2000";"ze zákona";"lužní les vlevo od cyklostezky Tři mosty-Hynkov";"{X:1113799,70, Y:550775,47} ";"Olomoucký"
"100234";"Jednotlivý strom";"Dub u cyklostezky keTřem mostům (III.)";"20.11.2000";"ze zákona";"mezi cyklostezkou ke Třem mostům a Mlýnským potokem";"{X:1114612,75, Y:550566,24} ";"Olomoucký"
"100235";"Jednotlivý strom";"Dub u cyklostezky keTřem mostům (II.)";"20.11.2000";"ze zákona";"mezi cyklostezkou ke Třem mostům a Mlýnským potokem";"{X:1114805,72, Y:550533,27} ";"Olomoucký"
"100236";"Jednotlivý strom";"Dub u cyklostezky keTřem mostům (I.)";"20.11.2000";"ze zákona";"U cyklostezky ke Třem mostům";"{X:1115495,16, Y:550412,25} ";"Olomoucký"
"100237";"Skupina stromů";"Duby u Střeně";"20.11.2000";"ze zákona";"V lužním lese podél smohy v místní části Bláznivec, obvod kmenů od 310 cm do 356 cm";"{X:1109547,50, Y:553958,73} {X:1109426,04, Y:554093,55} {X:1109562,33, Y:554010,03} {X:1109502,68, Y:554049,08} {X:1109421,34, Y:554063,90} {X:1109442,31, Y:554070,05} {X:1109448,95, Y:554051,97} ";"Olomoucký"
"100238";"Jednotlivý strom";"U dubu";"20.11.2000";"ze zákona";"V lokalitě U dubu";"{X:1110878,63, Y:554721,26} ";"Olomoucký"
"100239";"Jednotlivý strom";"Dub u Bahenky";"02.11.2000";"ze zákona";"u odbočení Bahenky z Mlýnského potoka, por.sk. 44 A4. Jedná se o křížence dubu letního a dubu zimního.";"{X:1110077,50, Y:556216,61} ";"Olomoucký"
"100240";"Jednotlivý strom";"Olše u mlýnského náhonu";"29.07.1993";"ze zákona";"Na špici louky, kde ústí mlýnský náhon do Mlýnského potoka, strom zanikl";"{X:1112364,43, Y:551743,89} ";"Olomoucký"
"100241";"Jednotlivý strom";"Hynkovská lípa";"29.07.1993";"ze zákona";"U mostku přes mlýnský náhon v Hynkově";"{X:1112369,12, Y:551800,85} ";"Olomoucký"
"100242";"Jednotlivý strom";"Dub v Panenském lese";"29.07.1993";"ze zákona";"V trati Bahna, cca 250 m vpravo od lesní komunikace z Horky nad Moravou do Hynkova";"{X:1113464,12, Y:550806,42} ";"Olomoucký"
"100243";"Jednotlivý strom";"Skladečský dub";"16.09.1992";"ze zákona";"Na pozemku malé vodní elektrárny, nedaleko Skladečského jezu";"{X:1106727,21, Y:562858,80} ";"Olomoucký"
"100244";"Jednotlivý strom";"Novozámecký topol";"16.09.1992";"ze zákona";"Na hrázi lesního rybníčku asi 500 m od zámku";"{X:1105765,03, Y:561918,19} ";"Olomoucký"
"100245";"Jednotlivý strom";"Dub u smohy Blázinec";"02.03.2000";"ze zákona";"V lesním porostu na Kabelníku, severovýchodně od toku Kobylníku, výstavek po smýcení lesního porostu";"{X:1108201,31, Y:553297,17} ";"Olomoucký"
"100246";"Jednotlivý strom";"Jilm vaz";"02.03.2000";"ze zákona";"U silničního mostku přes Kobylník z Pňovic do Tří Dvorů";"{X:1107257,08, Y:554222,37} ";"Olomoucký"
"100247";"Jednotlivý strom";"Dub u Kobylníku 2";"02.03.2000";"ze zákona";"U silničního mostku přes Kobylník z Pňovic do Tří Dvorů";"{X:1107258,10, Y:554241,05} ";"Olomoucký"
"100248";"Jednotlivý strom";"Dub u Kobylníku 1";"02.03.2000";"ze zákona";"U silničního mostku přes Kobylník z Pňovic do Tří Dvorů";"{X:1107262,84, Y:554290,70} ";"Olomoucký"
"100249";"Jednotlivý strom";"Třídvorecký dub";"02.03.2000";"ze zákona";"Na křižovatce lesních cest Střeňská a U trati";"{X:1108479,05, Y:554969,76} ";"Olomoucký"
"100250";"Jednotlivý strom";"Dub u Králové";"02.03.2000";"ze zákona";"U silnice z Nových Dvorů do Králové";"{X:1102302,28, Y:560759,73} ";"Olomoucký"
"100251";"Jednotlivý strom";"Úsovský dub";"02.03.2000";"ze zákona";"V lese pod úsovskou hájovnou";"{X:1099261,01, Y:562796,89} ";"Olomoucký"
"100252";"Jednotlivý strom";"Dub na Čerlince";"02.03.2000";"ze zákona";"u chaty u lesní školky nad prameništěm Čerlinka";"{X:1105876,81, Y:559775,68} ";"Olomoucký"
"100253";"Jednotlivý strom";"Mladečská lípa";"27.01.1973";"ze zákona";"Na okraji obce, u budovy polesí";"{X:1107024,16, Y:562617,33} ";"Olomoucký"
"100255";"Jednotlivý strom";"Platan Římských";"21.05.2004";"vyhlášené";"V centru města na travnatém ostrůvku na Bezručově náměstí v blízkosti parkoviště";"{X:1101159,00, Y:554266,00} ";"Olomoucký"
"100256";"Jednotlivý strom";"Řítovský dub";"30.10.2003";"vyhlášené";"Na bývalé hrázi dnes neexistujícího Řítovského rybníka, v polích asi 0,5 km SV od Dětřichova, v lokalitě &quot,Hroudí&quot,";"{X:1104391,00, Y:554283,00} ";"Olomoucký"
"100257";"Jednotlivý strom";"Javor klen u Hrubovodských sutí";"09.10.2002";"vyhlášené";"Na pravém břehu Bystřice v prvním výrazném žlebu vlevo od cesty, asi 1 km po modré turistické značce od Smilovského mlýna na Hrubou Vodu ";"{X:1112454,00, Y:532895,00} ";"Olomoucký"
"100258";"Jednotlivý strom";"Javor klen u Smilovského mlýna";"08.10.2002";"vyhlášené";"na rozcestí před železničním mostem u bývalého Smilovského mlýna";"{X:1111983,00, Y:532097,00} ";"Olomoucký"
"100259";"Skupina stromů";"Drahanovické lípy";"27.01.1973";"ze zákona";"Na návsi asi 200 m severně do kostela";"{X:1122118,00, Y:559957,00} {X:1122101,00, Y:559959,00} ";"Olomoucký"
"100260";"Stromořadí";"Zámecké aleje";"27.01.1973";"ze zákona";"aleje do čtyř stran kolem zámku ";"{X:1119518,00, Y:560218,00} {X:1119610,00, Y:560751,00} {X:1119407,00, Y:560682,00} {X:1119482,00, Y:560664,00} {X:1119693,00, Y:560626,00} {X:1119573,00, Y:560536,00} {X:1119860,00, Y:560600,00} {X:1119660,00, Y:561062,00} ";"Olomoucký"
"100261";"Stromořadí";"Lipové stromořadí u Cholinky";"27.01.1973";"ze zákona";"na levém břehu Cholinky, mezi obcemi Náklo a Příkazy";"{X:1114681,00, Y:554499,00} {X:1114099,00, Y:554752,00} ";"Olomoucký"
"100262";"Skupina stromů";"Lipový dvůr";"27.01.1973";"ze zákona";"Na okraji obce, za plotem usedlosti Lipový dvůr, blízko drůbežárny, obvod kmenů: 780 cm, 800 cm, 750 cm";"{X:1101188,00, Y:557761,00} {X:1101195,00, Y:557760,00} {X:1101202,00, Y:557756,00} ";"Olomoucký"
"100263";"Skupina stromů";"Tučapské lípy";"27.01.1973";"ze zákona";"vlevo od silnice Olomouc-Tovačov při odbočce na Tučapy, u Božích muk. 18.9.2016 při větry byl vyvrácen strom č. 3.";"{X:1133212,00, Y:546992,00} {X:1133215,00, Y:546977,00} {X:1133217,00, Y:546982,00} ";"Olomoucký"
"100264";"Skupina stromů";"Topoly v parku";"27.01.1973";"ze zákona";"V zámeckém parku jako pozůstatek původního luhu na zahliněných štěrkových náplavech toku Bystřice, 1 topol poškozen požárem - uhynul - zrušovací rozhodnutí nedoručeno";"{X:1122099,00, Y:539733,00} {X:1122057,00, Y:539863,00} ";"Olomoucký"
"100266";"Jednotlivý strom";"Dub Král";"27.01.1973";"ze zákona";"u železniční tratě, les Království, místní název dubu  Král, chráněn již od r. 1941";"{X:1130338,00, Y:543560,00} ";"Olomoucký"
"100267";"Jednotlivý strom";"Javor u kostela";"27.01.1973";"ze zákona";"na bývalém hřbitově u kostela v obci";"{X:1106417,00, Y:531733,00} ";"Olomoucký"
